,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,kpi,awards_won.,avg_training_score,log_age,ln_education,log_previous_year_rating,ln_no_of_training,ln_age,ln_avg_training_score,ln_awards_won.,log_no_of_training,Log_no_of_training,pr_is_promoted,is_promoted,pred_is_promoted
16874,48196,Procurement,region_31,1,f,other,1,33,5,5,1,0,68,3.496507561,0,1.609437912,0,3.496507561,4.219507705,#NAME?,0,0,0.151843192,Y,1
16875,61310,HR,region_22,3,f,sourcing,1,30,4,2,0,0,51,3.401197382,1.098612289,1.386294361,0,3.401197382,3.931825633,#NAME?,0,0,0.046464357,N,0
16876,67762,Operations,region_4,1,m,other,1,31,1,5,1,0,57,3.433987204,0,0,0,3.433987204,4.043051268,#NAME?,0,0,0.091886199,N,0
16877,31194,Procurement,region_7,1,f,sourcing,1,30,3,3,1,1,94,3.401197382,0,1.098612289,0,3.401197382,4.543294782,0,0,0,0.594026156,Y,1
16878,28430,Operations,region_13,3,m,other,2,33,4,9,0,0,60,3.496507561,1.098612289,1.386294361,0.693147181,3.496507561,4.094344562,#NAME?,0.693147181,0.693147181,0.046977035,N,0
16879,61419,Technology,region_2,3,f,sourcing,1,36,4,9,1,0,82,3.583518938,1.098612289,1.386294361,0,3.583518938,4.406719247,#NAME?,0,0,0.229874101,Y,1
16880,52660,Operations,region_22,3,m,sourcing,1,36,1,7,0,0,56,3.583518938,1.098612289,0,0,3.583518938,4.025351691,#NAME?,0,0,0.026523118,N,0
16881,74389,Operations,region_2,1,m,other,1,41,5,13,0,0,62,3.713572067,0,1.609437912,0,3.713572067,4.127134385,#NAME?,0,0,0.057286409,N,0
16882,59944,Sales & Marketing,region_15,1,f,sourcing,1,28,3,5,0,0,50,3.33220451,0,1.098612289,0,3.33220451,3.912023005,#NAME?,0,0,0.037591267,N,0
16883,67283,HR,region_2,1,f,sourcing,1,56,3,8,0,0,52,4.025351691,0,1.098612289,0,4.025351691,3.951243719,#NAME?,0,0,0.01332443,N,0
16884,3295,Procurement,region_2,1,m,sourcing,2,42,3,7,1,0,68,3.737669618,0,1.098612289,0.693147181,3.737669618,4.219507705,#NAME?,0.693147181,0.693147181,0.089750055,N,0
16885,73677,Procurement,region_34,1,m,other,1,27,2,4,0,0,71,3.295836866,0,0.693147181,0,3.295836866,4.262679877,#NAME?,0,0,0.011349207,N,0
16886,7979,Sales & Marketing,region_17,1,m,other,1,32,2,6,1,0,47,3.465735903,0,0.693147181,0,3.465735903,3.850147602,#NAME?,0,0,0.123117874,Y,1
16887,9076,Sales & Marketing,region_28,1,f,other,1,30,3,4,0,0,59,3.401197382,0,1.098612289,0,3.401197382,4.077537444,#NAME?,0,0,0.046067209,N,0
16888,7503,Operations,region_28,1,f,other,1,37,5,7,1,0,58,3.610917913,0,1.609437912,0,3.610917913,4.060443011,#NAME?,0,0,0.208924501,Y,1
16889,35345,Analytics,region_27,1,m,sourcing,1,28,3,5,0,0,87,3.33220451,0,1.098612289,0,3.33220451,4.465908119,#NAME?,0,0,0.037410813,N,0
16890,77365,Operations,region_31,1,f,other,1,29,3,1,0,0,53,3.36729583,0,1.098612289,0,3.36729583,3.970291914,#NAME?,0,0,0.021913802,N,0
16891,57338,Sales & Marketing,region_13,1,m,other,1,29,4,7,0,0,50,3.36729583,0,1.386294361,0,3.36729583,3.912023005,#NAME?,0,0,0.052971562,N,0
16892,42366,Sales & Marketing,region_23,1,m,other,1,30,3,1,0,0,48,3.401197382,0,1.098612289,0,3.401197382,3.871201011,#NAME?,0,0,0.045367677,N,0
16893,33312,HR,region_12,1,m,other,1,30,3,2,0,0,44,3.401197382,0,1.098612289,0,3.401197382,3.784189634,#NAME?,0,0,0.015616518,N,0
16894,544,Technology,region_5,1,f,other,2,33,3,5,0,0,76,3.496507561,0,1.098612289,0.693147181,3.496507561,4.33073334,#NAME?,0.693147181,0.693147181,0.023343397,N,0
16895,32880,Sales & Marketing,region_28,1,m,other,1,32,3,6,0,0,56,3.465735903,0,1.098612289,0,3.465735903,4.025351691,#NAME?,0,0,0.045330277,N,0
16896,23155,Sales & Marketing,region_13,1,m,sourcing,1,35,3,9,0,0,47,3.555348061,0,1.098612289,0,3.555348061,3.850147602,#NAME?,0,0,0.034239245,N,0
16897,7473,Analytics,region_22,1,m,other,2,27,2,2,1,0,85,3.295836866,0,0.693147181,0.693147181,3.295836866,4.442651256,#NAME?,0.693147181,0.693147181,0.104660908,Y,1
16898,23149,Sales & Marketing,region_7,3,m,other,1,41,1,5,1,0,49,3.713572067,1.098612289,0,0,3.713572067,3.891820298,#NAME?,0,0,0.076996184,N,0
16899,11240,Sales & Marketing,region_16,1,m,sourcing,1,37,5,4,0,0,47,3.610917913,0,1.609437912,0,3.610917913,3.850147602,#NAME?,0,0,0.045726276,N,0
16900,41683,HR,region_7,1,f,sourcing,1,27,3,2,1,0,47,3.295836866,0,1.098612289,0,3.295836866,3.850147602,#NAME?,0,0,0.092403368,N,0
16901,6298,Technology,region_26,1,m,other,2,36,4,10,1,0,79,3.583518938,0,1.386294361,0.693147181,3.583518938,4.369447852,#NAME?,0.693147181,0.693147181,0.13778273,Y,1
16902,42093,Technology,region_2,1,m,other,1,46,1,16,0,0,80,3.828641396,0,0,0,3.828641396,4.382026635,#NAME?,0,0,0.0231441,N,0
16903,56069,Operations,region_2,3,f,other,1,48,4,8,0,0,62,3.871201011,1.098612289,1.386294361,0,3.871201011,4.127134385,#NAME?,0,0,0.040637294,N,0
16904,64982,Procurement,region_7,1,m,other,3,35,2,11,0,0,70,3.555348061,0,0.693147181,1.098612289,3.555348061,4.248495242,#NAME?,1.098612289,1.098612289,0.028502461,N,0
16905,55490,Finance,region_22,1,f,sourcing,1,28,4,2,1,0,59,3.33220451,0,1.386294361,0,3.33220451,4.077537444,#NAME?,0,0,0.168649024,Y,1
16906,18256,Procurement,region_28,3,f,sourcing,1,33,2,8,0,0,69,3.496507561,1.098612289,0.693147181,0,3.496507561,4.234106505,#NAME?,0,0,0.045105684,N,0
16907,57923,Sales & Marketing,region_20,1,m,sourcing,1,26,3,1,0,0,53,3.258096538,0,1.098612289,0,3.258096538,3.970291914,#NAME?,0,0,0.02366368,N,0
16908,64934,Sales & Marketing,region_2,1,f,sourcing,1,24,3,1,0,1,53,3.17805383,0,1.098612289,0,3.17805383,3.970291914,0,0,0,0.258432482,Y,1
16909,6928,Sales & Marketing,region_31,1,f,sourcing,1,26,4,3,1,0,52,3.258096538,0,1.386294361,0,3.258096538,3.951243719,#NAME?,0,0,0.12150254,Y,1
16910,27540,Operations,region_11,1,m,sourcing,2,25,3,2,0,0,61,3.218875825,0,1.098612289,0.693147181,3.218875825,4.110873864,#NAME?,0.693147181,0.693147181,0.019655048,N,0
16911,36740,Procurement,region_13,3,m,sourcing,1,49,2,4,0,0,71,3.891820298,1.098612289,0.693147181,0,3.891820298,4.262679877,#NAME?,0,0,0.022776693,N,0
16912,47948,HR,region_23,1,m,other,1,33,1,7,1,0,54,3.496507561,0,0,0,3.496507561,3.988984047,#NAME?,0,0,0.048899658,N,0
16913,47912,Sales & Marketing,region_15,1,m,other,1,35,4,7,0,0,49,3.555348061,0,1.386294361,0,3.555348061,3.891820298,#NAME?,0,0,0.044288925,N,0
16914,33913,Operations,region_2,1,m,other,1,33,4,2,1,0,61,3.496507561,0,1.386294361,0,3.496507561,4.110873864,#NAME?,0,0,0.13015564,Y,1
16915,32514,Sales & Marketing,region_19,1,m,sourcing,2,37,3,8,0,0,48,3.610917913,0,1.098612289,0.693147181,3.610917913,3.871201011,#NAME?,0.693147181,0.693147181,0.021909735,N,0
16916,7581,Operations,region_30,1,f,sourcing,1,32,4,5,0,0,57,3.465735903,0,1.386294361,0,3.465735903,4.043051268,#NAME?,0,0,0.047479332,N,0
16917,75018,Sales & Marketing,region_28,1,m,other,1,27,3,4,1,0,49,3.295836866,0,1.098612289,0,3.295836866,3.891820298,#NAME?,0,0,0.157544338,Y,1
16918,44621,Operations,region_20,3,f,other,1,38,4,8,0,0,59,3.63758616,1.098612289,1.386294361,0,3.63758616,4.077537444,#NAME?,0,0,0.030179015,N,0
16919,9291,Analytics,region_16,1,m,other,1,39,2,7,0,0,81,3.663561646,0,0.693147181,0,3.663561646,4.394449155,#NAME?,0,0,0.017746929,N,0
16920,41302,Sales & Marketing,region_2,3,m,other,2,45,3,7,1,0,49,3.80666249,1.098612289,1.098612289,0.693147181,3.80666249,3.891820298,#NAME?,0.693147181,0.693147181,0.0937368,N,0
16921,61787,Technology,region_11,1,m,sourcing,1,30,4,4,1,0,83,3.401197382,0,1.386294361,0,3.401197382,4.418840608,#NAME?,0,0,0.134993094,Y,1
16922,49752,Sales & Marketing,region_26,1,m,other,1,24,3,1,0,0,49,3.17805383,0,1.098612289,0,3.17805383,3.891820298,#NAME?,0,0,0.032339183,N,0
16923,61325,Legal,region_7,3,m,sourcing,1,36,5,5,1,0,56,3.583518938,1.098612289,1.609437912,0,3.583518938,4.025351691,#NAME?,0,0,0.159638157,Y,1
16924,15428,Sales & Marketing,region_30,3,m,sourcing,1,37,4,3,0,0,53,3.610917913,1.098612289,1.386294361,0,3.610917913,3.970291914,#NAME?,0,0,0.05388951,N,0
16925,74549,Procurement,region_2,2,f,sourcing,1,25,2,2,1,1,66,3.218875825,0.693147181,0.693147181,0,3.218875825,4.189654742,0,0,0,0.523477597,Y,1
16926,76847,Technology,region_7,1,m,other,2,34,3,7,0,0,79,3.526360525,0,1.098612289,0.693147181,3.526360525,4.369447852,#NAME?,0.693147181,0.693147181,0.050481011,N,0
16927,36850,Operations,region_4,1,m,sourcing,1,42,5,11,1,0,60,3.737669618,0,1.609437912,0,3.737669618,4.094344562,#NAME?,0,0,0.245418464,Y,1
16928,45219,Procurement,region_8,3,m,other,1,37,4,4,1,0,68,3.610917913,1.098612289,1.386294361,0,3.610917913,4.219507705,#NAME?,0,0,0.144041899,Y,1
16929,68380,Analytics,region_27,1,m,other,2,32,3,6,0,0,82,3.465735903,0,1.098612289,0.693147181,3.465735903,4.406719247,#NAME?,0.693147181,0.693147181,0.028889718,N,0
16930,18722,Procurement,region_26,3,f,sourcing,1,41,2,6,0,0,70,3.713572067,1.098612289,0.693147181,0,3.713572067,4.248495242,#NAME?,0,0,0.022044074,N,0
16931,10837,Sales & Marketing,region_15,1,m,sourcing,1,32,5,5,0,0,48,3.465735903,0,1.609437912,0,3.465735903,3.871201011,#NAME?,0,0,0.06277232,N,0
16932,63241,Operations,region_29,1,m,sourcing,1,28,5,4,0,0,59,3.33220451,0,1.609437912,0,3.33220451,4.077537444,#NAME?,0,0,0.035458724,N,0
16933,76971,Operations,region_23,1,m,other,1,30,4,5,0,0,57,3.401197382,0,1.386294361,0,3.401197382,4.043051268,#NAME?,0,0,0.061252065,N,0
16934,77774,Operations,region_5,3,f,other,1,37,1,9,0,0,61,3.610917913,1.098612289,0,0,3.610917913,4.110873864,#NAME?,0,0,0.011542639,N,0
16935,707,Operations,region_22,3,m,sourcing,1,51,4,4,0,0,59,3.931825633,1.098612289,1.386294361,0,3.931825633,4.077537444,#NAME?,0,0,0.048033275,N,0
16936,61297,Sales & Marketing,region_4,3,m,other,1,44,3,2,0,0,46,3.784189634,1.098612289,1.098612289,0,3.784189634,3.828641396,#NAME?,0,0,0.049164403,N,0
16937,53033,Analytics,region_7,3,m,other,1,33,3,7,0,0,84,3.496507561,1.098612289,1.098612289,0,3.496507561,4.430816799,#NAME?,0,0,0.05447543,N,0
16938,75101,Sales & Marketing,region_2,1,m,other,1,52,4,11,0,0,51,3.951243719,0,1.386294361,0,3.951243719,3.931825633,#NAME?,0,0,0.035959177,N,0
16939,58231,HR,region_2,1,f,referred,1,33,2,6,1,0,49,3.496507561,0,0.693147181,0,3.496507561,3.891820298,#NAME?,0,0,0.050048983,N,0
16940,47225,Analytics,region_28,1,m,other,1,29,3,1,1,1,85,3.36729583,0,1.098612289,0,3.36729583,4.442651256,0,0,0,0.568280949,Y,1
16941,27196,Sales & Marketing,region_2,3,m,other,1,46,4,6,1,0,48,3.828641396,1.098612289,1.386294361,0,3.828641396,3.871201011,#NAME?,0,0,0.140523252,Y,1
16942,18582,Operations,region_4,3,m,other,1,43,4,10,0,0,60,3.761200116,1.098612289,1.386294361,0,3.761200116,4.094344562,#NAME?,0,0,0.07285923,N,0
16943,30242,Sales & Marketing,region_23,1,m,other,1,31,5,7,1,0,52,3.433987204,0,1.609437912,0,3.433987204,3.951243719,#NAME?,0,0,0.261963662,Y,1
16944,40338,Procurement,region_13,1,f,sourcing,2,30,3,3,0,0,65,3.401197382,0,1.098612289,0.693147181,3.401197382,4.17438727,#NAME?,0.693147181,0.693147181,0.032548115,N,0
16945,67893,Sales & Marketing,region_16,1,m,other,2,33,3,7,0,0,46,3.496507561,0,1.098612289,0.693147181,3.496507561,3.828641396,#NAME?,0.693147181,0.693147181,0.024071402,N,0
16946,8563,Technology,region_24,1,m,sourcing,1,25,3,2,0,0,82,3.218875825,0,1.098612289,0,3.218875825,4.406719247,#NAME?,0,0,0.030085533,N,0
16947,3714,Technology,region_26,3,f,sourcing,1,36,3,3,0,0,81,3.583518938,1.098612289,1.098612289,0,3.583518938,4.394449155,#NAME?,0,0,0.039684248,N,0
16948,7770,Sales & Marketing,region_2,3,m,sourcing,1,49,5,7,0,0,47,3.891820298,1.098612289,1.609437912,0,3.891820298,3.850147602,#NAME?,0,0,0.058530342,N,0
16949,46670,HR,region_22,1,m,sourcing,1,37,3,4,0,0,53,3.610917913,0,1.098612289,0,3.610917913,3.970291914,#NAME?,0,0,0.023968457,N,0
16950,24,HR,region_28,3,f,other,1,32,1,5,1,0,51,3.465735903,1.098612289,0,0,3.465735903,3.931825633,#NAME?,0,0,0.056473897,N,0
16951,10738,Sales & Marketing,region_15,3,m,sourcing,1,29,3,1,0,0,48,3.36729583,1.098612289,1.098612289,0,3.36729583,3.871201011,#NAME?,0,0,0.041286261,N,0
16952,17763,Operations,region_15,3,m,other,1,51,5,3,0,0,58,3.931825633,1.098612289,1.609437912,0,3.931825633,4.060443011,#NAME?,0,0,0.045551531,N,0
16953,53014,Procurement,region_17,1,f,other,1,24,3,2,0,0,72,3.17805383,0,1.098612289,0,3.17805383,4.276666119,#NAME?,0,0,0.067959909,N,0
16954,68423,Sales & Marketing,region_2,1,m,sourcing,2,55,3,4,0,0,44,4.007333185,0,1.098612289,0.693147181,4.007333185,3.784189634,#NAME?,0.693147181,0.693147181,0.018370833,N,0
16955,76989,Sales & Marketing,region_15,3,m,other,1,40,2,9,0,0,52,3.688879454,1.098612289,0.693147181,0,3.688879454,3.951243719,#NAME?,0,0,0.026643041,N,0
16956,47856,Procurement,region_2,2,m,other,2,20,5,2,0,0,65,2.995732274,0.693147181,1.609437912,0.693147181,2.995732274,4.17438727,#NAME?,0.693147181,0.693147181,0.09736748,N,0
16957,62845,R&D,region_26,1,m,other,3,30,5,2,1,0,84,3.401197382,0,1.609437912,1.098612289,3.401197382,4.430816799,#NAME?,1.098612289,1.098612289,0.081226206,N,0
16958,49726,Operations,region_30,1,m,other,1,26,3,4,0,0,59,3.258096538,0,1.098612289,0,3.258096538,4.077537444,#NAME?,0,0,0.040571041,N,0
16959,3469,Technology,region_32,1,m,sourcing,1,27,3,2,1,1,76,3.295836866,0,1.098612289,0,3.295836866,4.33073334,0,0,0,0.454345642,Y,1
16960,61724,Sales & Marketing,region_8,1,m,other,1,27,3,2,0,0,45,3.295836866,0,1.098612289,0,3.295836866,3.80666249,#NAME?,0,0,0.03100962,N,0
16961,76344,Operations,region_22,1,m,other,1,28,5,5,0,0,62,3.33220451,0,1.609437912,0,3.33220451,4.127134385,#NAME?,0,0,0.090027042,N,0
16962,2159,Procurement,region_2,1,m,sourcing,2,33,3,2,1,0,71,3.496507561,0,1.098612289,0.693147181,3.496507561,4.262679877,#NAME?,0.693147181,0.693147181,0.099448389,N,0
16963,56907,HR,region_2,1,m,other,1,30,3,2,0,0,47,3.401197382,0,1.098612289,0,3.401197382,3.850147602,#NAME?,0,0,0.020419131,N,0
16964,17747,Analytics,region_26,1,m,other,2,27,3,1,1,0,84,3.295836866,0,1.098612289,0.693147181,3.295836866,4.430816799,#NAME?,0.693147181,0.693147181,0.082097045,N,0
16965,12050,Sales & Marketing,region_16,1,m,other,1,49,2,24,0,0,48,3.891820298,0,0.693147181,0,3.891820298,3.871201011,#NAME?,0,0,0.020433433,N,0
16966,13480,Operations,region_31,1,m,sourcing,1,36,3,2,0,0,62,3.583518938,0,1.098612289,0,3.583518938,4.127134385,#NAME?,0,0,0.018510357,N,0
16967,65487,Operations,region_26,1,m,other,1,38,5,5,1,0,54,3.63758616,0,1.609437912,0,3.63758616,3.988984047,#NAME?,0,0,0.129916049,Y,1
16968,37927,Operations,region_2,1,f,other,2,49,3,19,0,0,61,3.891820298,0,1.098612289,0.693147181,3.891820298,4.110873864,#NAME?,0.693147181,0.693147181,0.024976184,N,0
16969,10472,Operations,region_22,3,m,sourcing,1,39,5,4,0,0,73,3.663561646,1.098612289,1.609437912,0,3.663561646,4.290459441,#NAME?,0,0,0.081760438,N,0
16970,61593,Operations,region_20,1,m,sourcing,1,30,5,2,1,0,57,3.401197382,0,1.609437912,0,3.401197382,4.043051268,#NAME?,0,0,0.118988623,Y,1
16971,33467,Legal,region_22,1,m,other,1,38,5,8,1,0,55,3.63758616,0,1.609437912,0,3.63758616,4.007333185,#NAME?,0,0,0.144269955,Y,1
16972,20710,Sales & Marketing,region_22,1,m,other,1,43,3,12,0,0,48,3.761200116,0,1.098612289,0,3.761200116,3.871201011,#NAME?,0,0,0.042361413,N,0
16973,74878,Sales & Marketing,region_22,1,f,sourcing,2,28,3,1,0,0,50,3.33220451,0,1.098612289,0.693147181,3.33220451,3.912023005,#NAME?,0.693147181,0.693147181,0.041965797,N,0
16974,40487,Sales & Marketing,region_13,1,m,other,2,27,2,2,0,0,50,3.295836866,0,0.693147181,0.693147181,3.295836866,3.912023005,#NAME?,0.693147181,0.693147181,0.023017775,N,0
16975,48003,Operations,region_17,1,m,other,1,38,5,2,0,0,69,3.63758616,0,1.609437912,0,3.63758616,4.234106505,#NAME?,0,0,0.071526932,N,0
16976,10337,Analytics,region_29,3,m,sourcing,1,31,3,3,1,0,82,3.433987204,1.098612289,1.098612289,0,3.433987204,4.406719247,#NAME?,0,0,0.075079613,N,0
16977,66896,Procurement,region_2,3,f,other,1,42,4,7,1,0,70,3.737669618,1.098612289,1.386294361,0,3.737669618,4.248495242,#NAME?,0,0,0.166735252,Y,1
16978,60495,Technology,region_31,1,m,referred,1,31,3,5,0,0,76,3.433987204,0,1.098612289,0,3.433987204,4.33073334,#NAME?,0,0,0.033547031,N,0
16979,52639,Analytics,region_22,1,m,sourcing,2,32,4,3,0,0,82,3.465735903,0,1.386294361,0.693147181,3.465735903,4.406719247,#NAME?,0.693147181,0.693147181,0.053182623,N,0
16980,31163,Procurement,region_15,1,m,sourcing,1,50,5,14,1,0,69,3.912023005,0,1.609437912,0,3.912023005,4.234106505,#NAME?,0,0,0.174007499,Y,1
16981,15430,Technology,region_1,3,f,other,1,33,3,7,0,0,81,3.496507561,1.098612289,1.098612289,0,3.496507561,4.394449155,#NAME?,0,0,0.05828742,N,0
16982,3754,Sales & Marketing,region_23,3,m,sourcing,1,49,3,8,0,0,51,3.891820298,1.098612289,1.098612289,0,3.891820298,3.931825633,#NAME?,0,0,0.041829646,N,0
16983,33225,Procurement,region_2,3,f,sourcing,1,58,2,19,0,0,70,4.060443011,1.098612289,0.693147181,0,4.060443011,4.248495242,#NAME?,0,0,0.027354076,N,0
16984,44929,Technology,region_13,1,m,other,1,55,3,14,0,0,81,4.007333185,0,1.098612289,0,4.007333185,4.394449155,#NAME?,0,0,0.034965045,N,0
16985,72035,Sales & Marketing,region_2,1,m,other,1,45,2,16,0,0,49,3.80666249,0,0.693147181,0,3.80666249,3.891820298,#NAME?,0,0,0.023736181,N,0
16986,75448,Operations,region_7,1,f,sourcing,1,29,1,4,0,0,61,3.36729583,0,0,0,3.36729583,4.110873864,#NAME?,0,0,0.02277372,N,0
16987,46989,Operations,region_26,1,f,sourcing,1,27,5,4,1,0,61,3.295836866,0,1.609437912,0,3.295836866,4.110873864,#NAME?,0,0,0.165527777,Y,1
16988,26592,Sales & Marketing,region_28,3,m,other,1,39,3,9,1,0,49,3.663561646,1.098612289,1.098612289,0,3.663561646,3.891820298,#NAME?,0,0,0.15542892,Y,1
16989,6700,Procurement,region_26,1,f,sourcing,2,28,3,7,0,0,72,3.33220451,0,1.098612289,0.693147181,3.33220451,4.276666119,#NAME?,0.693147181,0.693147181,0.029825611,N,0
16990,18021,Operations,region_26,1,m,other,1,30,4,2,0,0,60,3.401197382,0,1.386294361,0,3.401197382,4.094344562,#NAME?,0,0,0.034184725,N,0
16991,77813,Operations,region_31,3,f,sourcing,1,50,3,3,0,0,62,3.912023005,1.098612289,1.098612289,0,3.912023005,4.127134385,#NAME?,0,0,0.017412734,N,0
16992,55688,Technology,region_22,3,m,other,2,35,1,9,1,0,78,3.555348061,1.098612289,0,0.693147181,3.555348061,4.356708827,#NAME?,0.693147181,0.693147181,0.116112651,Y,1
16993,42655,Sales & Marketing,region_32,1,m,sourcing,1,25,1,3,0,0,49,3.218875825,0,0,0,3.218875825,3.891820298,#NAME?,0,0,0.011969463,N,0
16994,31831,Technology,region_20,3,m,other,1,55,3,4,0,0,74,4.007333185,1.098612289,1.098612289,0,4.007333185,4.304065093,#NAME?,0,0,0.022022692,N,0
16995,267,Finance,region_22,1,m,sourcing,1,30,3,4,0,0,57,3.401197382,0,1.098612289,0,3.401197382,4.043051268,#NAME?,0,0,0.038969228,N,0
16996,28631,Procurement,region_22,1,m,sourcing,1,46,3,6,0,0,73,3.828641396,0,1.098612289,0,3.828641396,4.290459441,#NAME?,0,0,0.039192141,N,0
16997,74611,Procurement,region_7,1,f,other,2,40,3,8,0,0,84,3.688879454,0,1.098612289,0.693147181,3.688879454,4.430816799,#NAME?,0.693147181,0.693147181,0.036233233,N,0
16998,31762,Sales & Marketing,region_13,1,m,other,2,44,3,19,0,0,48,3.784189634,0,1.098612289,0.693147181,3.784189634,3.871201011,#NAME?,0.693147181,0.693147181,0.029053683,N,0
16999,37157,Technology,region_2,1,m,other,1,43,4,2,1,0,76,3.761200116,0,1.386294361,0,3.761200116,4.33073334,#NAME?,0,0,0.151967495,Y,1
17000,44539,Sales & Marketing,region_2,1,m,referred,1,37,3,2,1,0,49,3.610917913,0,1.098612289,0,3.610917913,3.891820298,#NAME?,0,0,0.096450892,N,0
17001,12108,Technology,region_27,1,f,other,1,37,5,5,1,0,79,3.610917913,0,1.609437912,0,3.610917913,4.369447852,#NAME?,0,0,0.22222242,Y,1
17002,67279,Operations,region_27,3,f,sourcing,1,44,4,4,0,0,64,3.784189634,1.098612289,1.386294361,0,3.784189634,4.158883083,#NAME?,0,0,0.038326877,N,0
17003,42718,Analytics,region_2,1,m,sourcing,1,36,4,10,1,0,89,3.583518938,0,1.386294361,0,3.583518938,4.48863637,#NAME?,0,0,0.151406108,Y,1
17004,61881,Sales & Marketing,region_26,3,m,other,1,34,1,5,0,0,53,3.526360525,1.098612289,0,0,3.526360525,3.970291914,#NAME?,0,0,0.016695362,N,0
17005,52680,Operations,region_11,1,m,sourcing,1,29,1,2,0,0,63,3.36729583,0,0,0,3.36729583,4.143134726,#NAME?,0,0,0.010652629,N,0
17006,39411,Legal,region_2,1,m,sourcing,1,27,4,3,0,0,56,3.295836866,0,1.386294361,0,3.295836866,4.025351691,#NAME?,0,0,0.029985707,N,0
17007,78209,Technology,region_16,1,m,other,1,38,3,4,0,0,77,3.63758616,0,1.098612289,0,3.63758616,4.343805422,#NAME?,0,0,0.032376735,N,0
17008,28517,Sales & Marketing,region_27,1,f,sourcing,1,32,3,5,1,0,45,3.465735903,0,1.098612289,0,3.465735903,3.80666249,#NAME?,0,0,0.108666975,Y,1
17009,72267,Operations,region_7,1,f,other,2,41,5,12,1,0,58,3.713572067,0,1.609437912,0.693147181,3.713572067,4.060443011,#NAME?,0.693147181,0.693147181,0.182805045,Y,1
17010,24311,Technology,region_30,1,m,other,1,27,3,3,0,0,78,3.295836866,0,1.098612289,0,3.295836866,4.356708827,#NAME?,0,0,0.057262681,N,0
17011,4787,Technology,region_31,3,m,other,1,50,3,5,0,0,78,3.912023005,1.098612289,1.098612289,0,3.912023005,4.356708827,#NAME?,0,0,0.027215525,N,0
17012,20566,Analytics,region_26,1,m,other,2,43,3,15,1,0,92,3.761200116,0,1.098612289,0.693147181,3.761200116,4.521788577,#NAME?,0.693147181,0.693147181,0.072791196,N,0
17013,57908,HR,region_2,3,m,sourcing,1,48,3,15,0,0,52,3.871201011,1.098612289,1.098612289,0,3.871201011,3.951243719,#NAME?,0,0,0.021552699,N,0
17014,49887,Operations,region_2,1,m,other,1,58,4,28,0,0,64,4.060443011,0,1.386294361,0,4.060443011,4.158883083,#NAME?,0,0,0.041711501,N,0
17015,24434,Finance,region_4,1,m,sourcing,1,30,1,6,0,0,61,3.401197382,0,0,0,3.401197382,4.110873864,#NAME?,0,0,0.025248222,N,0
17016,35434,Analytics,region_19,1,m,other,2,38,3,4,0,0,84,3.63758616,0,1.098612289,0.693147181,3.63758616,4.430816799,#NAME?,0.693147181,0.693147181,0.019730594,N,0
17017,61971,Technology,region_13,3,f,other,1,42,3,3,1,0,81,3.737669618,1.098612289,1.098612289,0,3.737669618,4.394449155,#NAME?,0,0,0.138145593,Y,1
17018,76329,Operations,region_2,3,f,sourcing,1,39,3,11,0,0,62,3.663561646,1.098612289,1.098612289,0,3.663561646,4.127134385,#NAME?,0,0,0.037510461,N,0
17019,50400,Technology,region_31,3,f,other,1,38,2,11,0,0,79,3.63758616,1.098612289,0.693147181,0,3.63758616,4.369447852,#NAME?,0,0,0.02821303,N,0
17020,4449,Technology,region_2,2,m,other,1,20,3,2,0,0,77,2.995732274,0.693147181,1.098612289,0,2.995732274,4.343805422,#NAME?,0,0,0.076262543,N,0
17021,10659,Sales & Marketing,region_22,1,f,sourcing,1,30,4,4,0,0,48,3.401197382,0,1.386294361,0,3.401197382,3.871201011,#NAME?,0,0,0.067178523,N,0
17022,50269,Analytics,region_8,1,m,sourcing,1,27,5,6,1,1,84,3.295836866,0,1.609437912,0,3.295836866,4.430816799,0,0,0,0.653250224,Y,1
17023,39244,Sales & Marketing,region_4,1,m,sourcing,1,27,3,1,1,0,48,3.295836866,0,1.098612289,0,3.295836866,3.871201011,#NAME?,0,0,0.182794861,Y,1
17024,12730,Operations,region_2,1,m,sourcing,1,44,3,15,1,0,60,3.784189634,0,1.098612289,0,3.784189634,4.094344562,#NAME?,0,0,0.097869731,N,0
17025,45257,Finance,region_23,1,m,sourcing,2,36,3,7,0,0,61,3.583518938,0,1.098612289,0.693147181,3.583518938,4.110873864,#NAME?,0.693147181,0.693147181,0.029280377,N,0
17026,67224,Sales & Marketing,region_2,1,f,other,2,22,3,1,0,0,51,3.091042453,0,1.098612289,0.693147181,3.091042453,3.931825633,#NAME?,0.693147181,0.693147181,0.038296297,N,0
17027,31854,Operations,region_4,1,m,sourcing,1,26,3,1,0,0,58,3.258096538,0,1.098612289,0,3.258096538,4.060443011,#NAME?,0,0,0.056400498,N,0
17028,53142,Technology,region_1,1,m,other,1,28,3,4,0,0,82,3.33220451,0,1.098612289,0,3.33220451,4.406719247,#NAME?,0,0,0.051815425,N,0
17029,62157,Technology,region_2,3,f,other,1,34,5,9,1,0,78,3.526360525,1.098612289,1.609437912,0,3.526360525,4.356708827,#NAME?,0,0,0.303848044,Y,1
17030,60066,Operations,region_22,1,m,other,1,31,5,4,1,0,94,3.433987204,0,1.609437912,0,3.433987204,4.543294782,#NAME?,0,0,0.237909611,Y,1
